bssid,essid,lat,lon,encryption,manufacturer,channel,date_insert,date_update
34:4B:50:42:50:C5,Wifi-2012,-34.616461,-58.368420,WEP,Zte,11,,
34:4B:50:43:20:53,Speedy-432053,-34.603938,-58.409689,WEP,Zte,11,,
34:4B:50:43:22:CF,rodriguez,-34.603930,-58.384176,WEP,Zte,1,,
34:4B:50:43:23:7D,SpeedyF,-34.605263,-58.410831,WEP,Zte,11,,
34:4B:50:43:26:60,Speedy-432660,-34.605851,-58.389946,WEP,Zte,1,,
34:4B:50:43:29:5C,pepe,-34.617168,-58.371004,WEP,Zte,11,,
34:4B:50:43:29:A9,CASA-LILY,-34.614868,-58.392318,WPA,Zte,6,,
34:4B:50:43:29:FF,GDIETZE,-34.617518,-58.376662,WPA,Zte,11,,
34:4B:50:43:2C:21,OdontoMadero,-34.609644,-58.366331,WPA,Zte,1,,
34:4B:50:43:2C:7E,saravia,-34.609154,-58.395252,WEP,Zte,1,,
34:4B:50:43:2D:FE,Speedy-432DFE,-34.604144,-58.407687,WEP,Zte,11,,
34:4B:50:43:2F:91,NoSe,-34.617213,-58.373255,WPA,Zte,11,,
34:4B:50:43:32:C9,Speedy-4332C9,-34.616576,-58.369163,WEP,Zte,1,,
34:4B:50:43:33:57,GS4,-34.603449,-58.379496,WEP,Zte,11,,
34:4B:50:43:37:11,Speedy-433711,-34.617682,-58.382321,WEP,Zte,11,,
34:4B:50:43:37:1E,SpeedyWifi,-34.606270,-58.388149,WEP,Zte,11,,
34:4B:50:43:3E:5A,Casa,-34.617458,-58.375660,WEP,Zte,6,,
34:4B:50:43:47:CE,penelope,-34.604275,-58.405617,WEP,Zte,1,,
34:4B:50:43:4C:AF,chila,-34.611000,-58.366199,Open,Zte,1,,
34:4B:50:43:4C:D0,speedy2-jmf,-34.617607,-58.380360,WEP,Zte,11,,
34:4B:50:43:57:86,registro02092,-34.606270,-58.388149,WEP,Zte,11,,
34:4B:50:43:62:4E,Speedy-43624E,-34.603477,-58.379650,WEP,Zte,6,,
34:4B:50:43:68:6D,Speedy-43686D,-34.617443,-58.375338,WEP,Zte,11,,
34:4B:50:43:68:C7,Speedy-4368C7,-34.603297,-58.377508,WEP,Zte,1,,
34:4B:50:43:69:B4,Speedy-Wifi,-34.615830,-58.391675,WEP,Zte,11,,
34:4B:50:43:6A:5C,11248748,-34.603509,-58.380156,WEP,Zte,11,,
34:4B:50:43:6C:ED,"si e' grati la interne!",-34.616912,-58.391712,WEP,Zte,1,,
34:4B:50:43:6E:7C,Speedy-436E7C,-34.617660,-58.377743,WEP,Zte,11,,
34:4B:50:43:71:89,redi,-34.604469,-58.399952,WEP,Zte,1,,
34:4B:50:43:79:A4,Speedy-4379A4,-34.604028,-58.408238,WEP,Zte,1,,
34:4B:50:43:7A:10,violeta,-34.609982,-58.395122,WEP,Zte,1,,
34:4B:50:43:7E:4E,"LOLA MORA",-34.614399,-58.394737,WPA,Zte,6,,
34:4B:50:43:7E:EE,"?Cloaked Network?",-34.618096,-58.390316,WEP,Zte,6,,
34:4B:50:43:81:84,Speedy-438184,-34.604046,-58.388149,WPA,Zte,1,,
34:4B:50:43:83:E9,Joinus,-34.615561,-58.391659,WPA,Zte,1,,
34:4B:50:43:85:78,Speedy-438578,-34.603920,-58.384201,WEP,Zte,11,,
34:4B:50:43:87:BF,Speedy-4387BF,-34.617655,-58.378092,WEP,Zte,1,,
34:4B:50:43:88:7F,Speedy-43887F,-34.617191,-58.373192,WEP,Zte,1,,
34:4B:50:44:B4:3E,mariadelcarmen,-34.604504,-58.399459,WEP,Zte,1,,
34:4B:50:44:B7:72,magnum,-34.615795,-58.391670,WEP,Zte,11,,
34:4B:50:44:B8:E3,TONY-AG,-34.617184,-58.372875,WPA,Zte,1,,
34:4B:50:44:BA:06,rosalindac,-34.617195,-58.373236,WEP,Zte,11,,
34:4B:50:44:BF:E4,monica,-34.618127,-58.390409,WEP,Zte,11,,
34:4B:50:44:C0:7E,Speedy-44C07E,-34.604093,-58.390170,WEP,Zte,1,,
34:4B:50:44:C1:8E,Speedy-44C18E,-34.617607,-58.377121,WEP,Zte,1,,
34:4B:50:44:C2:83,Speedy-44C283,-34.615621,-58.391658,WEP,Zte,11,,
34:4B:50:44:C9:29,Speedy-44C929,-34.617653,-58.378235,WEP,Zte,1,,
34:4B:50:44:CE:A1,BEATRIZ,-34.604240,-58.410423,WEP,Zte,11,,
34:4B:50:44:CF:A5,Speedy-44CFA5,-34.617458,-58.375553,WEP,Zte,11,,
34:4B:50:44:D1:1E,elmejor,-34.617639,-58.378546,WEP,Zte,1,,
34:4B:50:44:D1:7A,"Estudio Carambula",-34.607283,-58.388199,WPA,Zte,6,,
34:4B:50:44:D1:9F,gustavobortni,-34.610491,-58.395041,WEP,Zte,11,,
34:4B:50:44:D2:80,44D280,-34.606769,-58.390302,WEP,Zte,1,,
34:4B:50:44:D2:C0,"Guillermo Mu?oz ",-34.617648,-58.378278,WPA,Zte,11,,
34:4B:50:44:D9:60,Speedy-44D960,-34.607808,-58.390440,WEP,Zte,1,,
34:4B:50:44:DC:28,Speedy-44DC28,-34.603662,-58.404666,WEP,Zte,1,,
34:4B:50:44:DF:2D,chichita,-34.604507,-58.398663,WEP,Zte,1,,
34:4B:50:44:E5:D6,Rodrigo,-34.609671,-58.395178,WEP,Zte,1,,
34:4B:50:44:E5:E3,Seba,-34.604231,-58.391743,WEP,Zte,6,,
34:4B:50:44:E9:1B,yamila,-34.617191,-58.373108,WPA,Zte,6,,
34:4B:50:44:EC:02,"Elida WIFI",-34.617304,-58.373801,WEP,Zte,11,,
34:4B:50:44:EC:5D,Cris,-34.617780,-58.384394,WEP,Zte,6,,
34:4B:50:44:EF:49,wifi-Gime,-34.603951,-58.385365,WEP,Zte,11,,
34:4B:50:44:EF:C3,PaulaCesar,-34.610308,-58.395052,WEP,Zte,1,,
34:4B:50:44:F6:7B,Speedy-44F67B,-34.610514,-58.395044,WEP,Zte,6,,
34:4B:50:44:F7:E1,Speedy-44F7E1,-34.611805,-58.361832,WEP,Zte,11,,
34:4B:50:44:F9:35,laquequieras,-34.605245,-58.410840,WEP,Zte,11,,
34:4B:50:45:08:00,Speedy-450800,-34.603607,-58.404587,WEP,Zte,1,,
34:4B:50:45:0D:64,Speedy-450D64,-34.618050,-58.390102,WEP,Zte,1,,
34:4B:50:45:0F:FB,Speedy-450FFB,-34.614830,-58.393709,WEP,Zte,11,,
34:4B:50:45:12:87,nestor,-34.604164,-58.401539,WEP,Zte,0,,
34:4B:50:45:51:4D,Speedy-45514D,-34.617309,-58.373837,WEP,Zte,11,,
34:4B:50:45:59:10,ALFREDO,-34.604454,-58.395058,WEP,Zte,1,,
34:4B:50:45:5F:D6,aidaywalter,-34.617607,-58.380146,WEP,Zte,11,,
34:4B:50:45:63:DC,Speedy-4563DC,-34.617635,-58.380211,WEP,Zte,1,,
34:4B:50:45:67:38,Abogados_49534000,-34.604098,-58.402628,WEP,Zte,11,,
34:4B:50:45:6C:A4,CAGCAT,-34.617824,-58.385704,WEP,Zte,1,,
34:4B:50:45:75:24,Speedy-457524,-34.617630,-58.381241,WEP,Zte,1,,
34:4B:50:45:86:C6,Esteban,-34.603973,-58.382828,WEP,Zte,6,,
34:4B:50:45:8D:13,vidal,-34.615795,-58.391670,WEP,Zte,1,,
34:4B:50:45:9C:58,fallou,-34.607682,-58.391650,WEP,Zte,11,,
34:4B:50:45:9F:12,stellayjorge,-34.617636,-58.380114,WEP,Zte,1,,
38:22:9D:11:C7:B6,WIFI-G,-34.617191,-58.361797,WEP,AdbBroad,1,,
38:22:9D:12:97:34,HERVERS,-34.604512,-58.405969,WEP,AdbBroad,1,,
38:22:9D:39:C2:80,NUEVOUPABAND,-34.604009,-58.409854,WEP,AdbBroad,6,,
38:22:9D:39:C3:58,Speedy-04217,-34.617308,-58.364182,WEP,AdbBroad,1,,
38:22:9D:3B:44:EC,Hernan,-34.617466,-58.365589,WEP,AdbBroad,6,,
38:22:9D:3B:45:68,Speedy-05583,-34.603895,-58.385605,WEP,AdbBroad,6,,
38:22:9D:3B:68:68,Auditorio,-34.604075,-58.389352,WPA,AdbBroad,1,,
38:22:9D:3B:7B:74,SutepWifi,-34.617985,-58.365597,WPA,AdbBroad,1,,
38:22:9D:3B:E8:14,Lorena,-34.603920,-58.384243,WEP,AdbBroad,1,,
38:22:9D:3C:22:F0,Speedy-08237,-34.604121,-58.387711,WEP,AdbBroad,1,,
38:22:9D:3C:23:E0,C-PM,-34.603084,-58.374634,WEP,AdbBroad,1,,
38:22:9D:3C:24:08,AMS,-34.604158,-58.391405,WPA,AdbBroad,11,,
38:22:9D:3C:24:94,economed,-34.617813,-58.385143,WPA,AdbBroad,0,,
38:22:9D:3C:6B:C8,Speedy-04394,-34.617245,-58.365858,WEP,AdbBroad,6,,
38:22:9D:3E:21:B0,Speedy1,-34.616848,-58.391712,WEP,AdbBroad,1,,
38:22:9D:3E:22:1C,Speedy-14918,-34.606598,-58.387990,WEP,AdbBroad,1,,
38:22:9D:3E:98:F0,MatiasGroup,-34.617813,-58.384846,WEP,AdbBroad,1,,
38:22:9D:3E:B0:0C,Speedy-15109,-34.610829,-58.395034,WEP,AdbBroad,6,,
38:22:9D:3E:B4:CC,Speedy-nanys,-34.604359,-58.405746,WEP,AdbBroad,1,,
38:22:9D:3E:B5:00,Speedy-15020,-34.608463,-58.395173,WEP,AdbBroad,1,,
38:22:9D:3F:21:78,Speedy-14780,-34.603894,-58.383344,WEP,AdbBroad,6,,
38:22:9D:3F:33:54,Speedy-07368,-34.604454,-58.395058,WEP,AdbBroad,6,,
38:22:9D:3F:37:80,Speedy-15782,-34.603973,-58.384800,WEP,AdbBroad,6,,
38:22:9D:3F:3D:24,Speedy-13097,-34.604189,-58.401499,WEP,AdbBroad,11,,
38:22:9D:3F:8D:FC,Speedy-91557,-34.606296,-58.388128,WEP,AdbBroad,11,,
38:22:9D:3F:DD:F0,Tangowifi1,-34.603901,-58.382362,WEP,AdbBroad,0,,
38:22:9D:3F:F4:98,Speedy-94730,-34.604359,-58.405746,WEP,AdbBroad,1,,
38:22:D6:7E:88:10,GLOBALCONNECT,-34.612114,-58.363602,WPA,H3cTechn,6,,
38:22:D6:7E:88:11,GLOBALACCESS,-34.612114,-58.363602,WPA,H3cTechn,6,,
38:22:D6:7E:89:B0,GLOBALCONNECT,-34.611916,-58.362228,WPA,H3cTechn,1,,
38:22:D6:7E:89:B1,GLOBALACCESS,-34.611950,-58.362333,WPA,H3cTechn,1,,
38:22:D6:7E:8E:B1,GLOBALACCESS,-34.612114,-58.363644,WPA,H3cTechn,6,,
38:22:D6:7E:90:10,GLOBALCONNECT,-34.612160,-58.362785,WPA,H3cTechn,1,,
38:22:D6:7E:90:11,GLOBALACCESS,-34.612160,-58.362785,WPA,H3cTechn,1,,
38:22:D6:7E:9A:D0,GLOBALCONNECT,-34.611816,-58.361885,WPA,H3cTechn,1,,
38:22:D6:7E:9A:D1,GLOBALACCESS,-34.611870,-58.362099,WPA,H3cTechn,1,,
38:22:D6:7E:9B:B0,GLOBALCONNECT,-34.611816,-58.361885,WPA,H3cTechn,1,,
38:22:D6:7E:9B:B1,GLOBALACCESS,-34.611816,-58.361885,WPA,H3cTechn,1,,
38:22:D6:7E:9C:30,GLOBALCONNECT,-34.611977,-58.362423,WPA,H3cTechn,1,,
38:22:D6:7E:9C:31,GLOBALACCESS,-34.611977,-58.362423,WPA,H3cTechn,1,,
38:22:D6:7E:9C:90,GLOBALCONNECT,-34.612030,-58.362766,WPA,H3cTechn,1,,
38:22:D6:7E:9C:91,GLOBALACCESS,-34.612011,-58.362744,WPA,H3cTechn,1,,
38:22:D6:7E:A4:F1,GLOBALACCESS,-34.612099,-58.362625,WPA,H3cTechn,6,,
38:22:D6:7E:AF:F0,GLOBALCONNECT,-34.612057,-58.362551,WPA,H3cTechn,1,,
38:22:D6:7E:AF:F1,GLOBALACCESS,-34.611923,-58.362244,WPA,H3cTechn,1,,
38:22:D6:7E:B8:70,GLOBALCONNECT,-34.611729,-58.361454,WPA,H3cTechn,11,,
38:22:D6:7E:B8:71,GLOBALACCESS,-34.611729,-58.361454,WPA,H3cTechn,11,,
38:22:D6:7E:BF:91,GLOBALACCESS,-34.612060,-58.362572,WPA,H3cTechn,11,,
38:46:08:B1:23:7D,WiFi-Arnet-ULB7,-34.617273,-58.359605,WPA,Zte,6,,
38:46:08:B1:37:0A,"CENTRO ULLOA",-34.604546,-58.406050,WPA,Zte,6,,
38:46:08:B2:17:42,WiFi-Arnet-YOE9,-34.617148,-58.358841,WPA,Zte,7,,
38:46:08:B2:44:13,VSA,-34.604359,-58.405746,WEP,Zte,9,,
38:46:08:B2:7C:91,beyou,-34.603832,-58.409328,WEP,Zte,6,,
38:46:08:B3:E4:31,WiFi-Arnet-RRH1,-34.604038,-58.388298,WPA,Zte,6,,
38:46:08:B4:45:4A,WiFi-Arnet-0493,-34.612152,-58.363474,WPA,Zte,6,,
38:46:08:B4:83:47,RIKATRADE,-34.604454,-58.395058,WPA,Zte,6,,
38:46:08:B4:88:2C,anac,-34.617275,-58.359631,WEP,Zte,6,,
38:46:08:B4:E8:D5,PH,-34.608232,-58.366527,WPA,Zte,6,,
38:4B:50:32:34:B0,WiFi-Arnet-0730,-34.617286,-58.360865,WPA,Unknown,4,,
38:4B:50:32:3C:9E,Pocha,-34.604404,-58.406825,WPA,Unknown,2,,
38:4B:50:38:0C:A6,J&amp;C22,-34.617270,-58.361279,WPA,Unknown,6,,
38:4B:50:38:CF:56,WiFi-Arnet-IA68,-34.617288,-58.360071,WPA,Unknown,6,,
38:4B:50:38:D2:0B,HD,-34.617260,-58.359139,WPA,Unknown,7,,
38:4B:50:39:68:ED,marcele,-34.604425,-58.406790,WPA,Unknown,2,,
38:60:77:01:FD:DE,"Fibertel WiFi759",-34.603275,-58.376926,WPA,Pegatron,6,,
38:60:77:0B:F7:E9,Telecentro-0016,-34.607848,-58.394973,WPA,Pegatron,11,,
38:60:77:0B:FF:11,4dcd06,-34.604483,-58.398300,WPA,Pegatron,1,,
38:60:77:0C:6D:79,Telecentro-38ce,-34.614334,-58.394737,WPA,Pegatron,1,,
38:60:77:0C:6F:79,Telecentro-7e20,-34.604175,-58.407505,WPA,Pegatron,1,,
38:60:77:0C:7D:65,4deba2,-34.607848,-58.394973,WPA,Pegatron,1,,
38:60:77:11:12:49,Telecentro-7d14,-34.604210,-58.405510,WPA,Pegatron,1,,
38:60:77:11:61:15,Telecentro-ee46,-34.614665,-58.394663,WPA,Pegatron,1,,
38:60:77:11:6B:3D,Telecentro-d2b0,-34.606270,-58.388149,WPA,Pegatron,11,,
38:60:77:16:0B:B0,Telecentro-db2c,-34.610430,-58.395035,WPA,Pegatron,6,,
38:60:77:16:50:BA,Telecentro-f88e,-34.606324,-58.388101,WPA,Pegatron,1,,
38:60:77:16:67:9A,503b80,-34.612772,-58.394788,WPA,Pegatron,1,,
38:60:77:16:6C:7E,Telecentro-331c,-34.617769,-58.383459,WPA,Pegatron,11,,
38:60:77:16:A5:D2,Telecentro-9994,-34.604454,-58.395058,WPA,Pegatron,1,,
38:60:77:17:5A:4B,Telecentro-8332,-34.604465,-58.398041,WPA,Pegatron,0,,
38:60:77:17:71:8B,Telecentro-82E4,-34.604207,-58.405488,WPA,Pegatron,6,,
38:60:77:3A:DC:05,jhonchasi,-34.604413,-58.406838,WPA,Pegatron,1,,
38:60:77:3A:E4:09,Telecentro-266c,-34.604488,-58.399887,WPA,Pegatron,1,,
38:60:77:41:FC:08,Telecentro-9590,-34.604507,-58.398663,WPA,Pegatron,0,,
38:60:77:42:04:34,Telecentro-8e94,-34.611987,-58.394939,WPA,Pegatron,1,,
38:60:77:42:06:0C,Telecentro-822e,-34.604516,-58.399118,WPA,Pegatron,11,,
38:60:77:42:07:28,Telecentro-b64e,-34.617939,-58.388061,WPA,Pegatron,1,,
38:60:77:42:30:2C,Telecentro-a39a,-34.604078,-58.410132,WPA,Pegatron,11,,
38:60:77:42:CC:39,Telecentro-baee,-34.613712,-58.394627,WPA,Pegatron,1,,
38:60:77:43:25:7D,Telecentro-c868,-34.614774,-58.394513,WPA,Pegatron,1,,
38:60:77:47:BE:3E,Telecentro-d392,-34.603660,-58.386623,WPA,Pegatron,1,,
38:60:77:47:C1:CE,Telecentro-dd4c,-34.617939,-58.388061,WPA,Pegatron,1,,
38:60:77:75:99:F5,Telecentro-e162,-34.606273,-58.388147,WPA,Pegatron,1,,
38:60:77:75:9E:19,Telecentro-2b60,-34.604179,-58.401811,WPA,Pegatron,6,,
38:60:77:75:C0:51,Telecentro-f736,-34.609808,-58.395167,WPA,Pegatron,1,,
38:60:77:75:C5:45,a95572,-34.614788,-58.393364,WPA,Pegatron,1,,
38:60:77:75:C5:7D,Telecentro-56ec,-34.603920,-58.409714,WPA,Pegatron,1,,
38:60:77:75:DD:11,a959b6,-34.604176,-58.395401,WPA,Pegatron,6,,
38:60:77:75:E1:11,Telecentro-e7b2,-34.610224,-58.395073,WPA,Pegatron,6,,
38:60:77:75:E1:79,Telecentro-564a,-34.604353,-58.395309,WPA,Pegatron,11,,
38:60:77:75:ED:21,Telecentro-958c,-34.618235,-58.391431,WPA,Pegatron,11,,
38:60:77:75:ED:A5,Telecentro-9706,-34.605384,-58.410851,WPA,Pegatron,1,,
38:60:77:78:AA:21,"Fibertel WiFi060",-34.604370,-58.400680,WPA,Pegatron,6,,
38:60:77:79:4D:61,LYF,-34.603076,-58.374529,WPA,Pegatron,6,,
38:60:77:79:4E:D1,"Fibertel WiFi964",-34.617737,-58.365746,WPA,Pegatron,6,,
38:60:77:79:5F:F5,"Fibertel WiFi645",-34.603844,-58.382160,WPA,Pegatron,11,,
38:60:77:79:68:3D,mariaisabel,-34.616745,-58.391722,WPA,Pegatron,6,,
38:60:77:79:68:A9,"Fibertel WiFi722",-34.616535,-58.369118,WPA,Pegatron,6,,
38:60:77:79:BA:B1,Mariana,-34.603313,-58.377627,WPA,Pegatron,11,,
38:60:77:79:BE:E5,"mitre wifi",-34.607750,-58.389564,WPA,Pegatron,6,,
38:60:77:86:23:14,"raul alfonsin",-34.604336,-58.393392,WPA,Pegatron,6,,
38:60:77:88:00:66,"Fibertel WiFi t2 6A",-34.611622,-58.360535,WPA,Pegatron,6,,
38:60:77:88:0C:92,ROPAGOMI,-34.604479,-58.405921,WPA,Pegatron,6,,
38:60:77:88:11:2A,pampita,-34.615311,-58.391624,WPA,Pegatron,6,,
38:60:77:88:1B:42,"Fibertel WiFi829",-34.617363,-58.362423,WPA,Pegatron,6,,
38:60:77:88:2D:46,"Manuel wifi",-34.614848,-58.392639,WEP,Pegatron,10,,
38:60:77:88:35:16,"Fibertel WiFi744",-34.604454,-58.395058,WPA,Pegatron,6,,
38:60:77:95:95:56,ab28a0,-34.612669,-58.394817,WPA,Pegatron,11,,
38:60:77:95:9C:1A,Guapo,-34.607778,-58.394890,WPA,Pegatron,11,,
38:60:77:95:A9:2E,Telecentro-2a14,-34.605943,-58.390274,WPA,Pegatron,1,,
38:60:77:95:B3:12,Telecentro-68b4,-34.603874,-58.383407,WPA,Pegatron,0,,
38:60:77:95:B3:5E,Telecentro-6CDA,-34.604326,-58.407064,WPA,Pegatron,1,,
38:60:77:95:B5:5E,Telecentro-2df8,-34.608742,-58.395218,WPA,Pegatron,11,,
38:60:77:95:C3:C6,Telecentro-Beeta,-34.615795,-58.391670,WPA,Pegatron,11,,
38:60:77:95:C5:9A,Telecentro-71b4,-34.604164,-58.395550,WPA,Pegatron,6,,
38:60:77:95:C7:16,Telecentro-6bf6,-34.614182,-58.394708,WPA,Pegatron,11,,
38:60:77:95:CC:56,Telecentro-2c9c,-34.610687,-58.395035,WPA,Pegatron,11,,
38:60:77:95:E2:CE,Telecentro-92dd,-34.606764,-58.390343,WPA,Pegatron,1,,
38:60:77:96:04:2A,Telecentro-6260,-34.608801,-58.395229,WPA,Pegatron,11,,
38:60:77:9A:4C:5E,ab544a,-34.614895,-58.392023,WPA,Pegatron,1,,
38:60:77:A4:37:B1,Telecentro-f148,-34.617977,-58.388593,WPA,Pegatron,1,,
38:60:77:A4:64:C1,Telecentro-a62e,-34.604466,-58.398019,WPA,Pegatron,1,,
38:60:77:A4:69:51,Telecentro-af46,-34.614638,-58.394676,WPA,Pegatron,11,,
38:60:77:A4:84:CD,EPHRA,-34.616627,-58.391712,WPA,Pegatron,6,,
38:60:77:A5:45:E3,Telecentro-1cf6,-34.603738,-58.386796,WPA,Pegatron,1,,
38:60:77:A5:72:2B,aed8ec,-34.609823,-58.395157,WPA,Pegatron,11,,
38:60:77:A5:99:17,Telecentro-da98,-34.604535,-58.406064,WPA,Pegatron,6,,
38:60:77:A5:B5:EB,Telecentro-d7f0,-34.616718,-58.391722,WPA,Pegatron,11,,
38:60:77:A7:13:B0,Telecentro-0fca,-34.604519,-58.399135,WPA,Pegatron,1,,
38:60:77:A7:1C:B6,Telecentro-df46,-34.607900,-58.395031,WPA,Pegatron,11,,
38:60:77:B9:E4:CF,"Fibertel WiFi098",-34.603951,-58.408642,WPA,Pegatron,11,,
38:60:77:B9:E8:27,alejandra,-34.603385,-58.378889,WPA,Pegatron,6,,
38:60:77:B9:EF:37,"Fibertel WiFi927",-34.603949,-58.408634,WPA,Pegatron,1,,
38:60:77:BA:07:73,fiberwifi,-34.604457,-58.400163,WEP,Pegatron,11,,
38:60:77:BA:11:1F,"Fibertel WiFi307",-34.618000,-58.389029,WPA,Pegatron,6,,
38:60:77:BA:12:83,"Fibertel WiFi063",-34.604359,-58.405746,WPA,Pegatron,1,,
38:60:77:BA:14:13,JOSE,-34.614820,-58.394284,WPA,Pegatron,11,,
38:60:77:BA:16:DF,"GRIMOLDI Wi-Fi",-34.612381,-58.394859,WEP,Pegatron,6,,
38:60:77:BA:27:BF,"Fibertel WiFi374",-34.603081,-58.374565,WPA,Pegatron,1,,
38:60:77:BA:4E:17,"Fibertel WiFi368",-34.617824,-58.385758,WPA,Pegatron,6,,
38:60:77:BA:4E:A3,Cheto,-34.617773,-58.383444,WPA,Pegatron,11,,
38:60:77:BB:10:81,"FiberCorp WiFi303",-34.603962,-58.387184,WPA,Pegatron,6,,
38:60:77:BB:39:F1,"Fibertel WiFi049",-34.603500,-58.380016,WPA,Pegatron,6,,
38:60:77:BB:48:B1,"Fibertel WiFi193",-34.604149,-58.387560,WPA,Pegatron,6,,
38:60:77:BB:52:05,UF,-34.615452,-58.391642,WPA,Pegatron,6,,
38:60:77:BB:54:91,"Fibertel WiFi319",-34.604263,-58.391884,WPA,Pegatron,6,,
38:60:77:BB:5D:DD,"((LA CIVITA))",-34.610094,-58.395103,WEP,Pegatron,11,,
38:60:77:BB:66:41,"Fibertel WiFi295",-34.607268,-58.387757,WPA,Pegatron,6,,
38:60:77:BB:70:81,"Fibertel WiFi129",-34.617281,-58.359684,WPA,Pegatron,6,,
38:60:77:BB:88:89,"Fibertel WiFi804",-34.604164,-58.395550,WPA,Pegatron,6,,
38:60:77:BB:8C:F5,"Fibertel WiFi887",-34.609257,-58.366414,WPA,Pegatron,6,,
38:60:77:BC:27:5C,ft-saizar,-34.604322,-58.392468,WPA,Pegatron,6,,
38:60:77:BC:3B:94,"Fibertel WiFi717",-34.607310,-58.390730,WPA,Pegatron,6,,
38:60:77:C0:4D:FD,mita,-34.604012,-58.387248,WPA,Pegatron,6,,
38:60:77:C0:69:65,FT_NICOLAS..,-34.617824,-58.385876,WPA,Pegatron,6,,
38:60:77:C0:79:05,"Fibertel WiFi173",-34.617725,-58.382893,WPA,Pegatron,11,,
38:60:77:C0:7C:09,WF_DFC,-34.616974,-58.370018,WPA,Pegatron,6,,
38:60:77:C0:7C:71,ft-segal,-34.608200,-58.391239,WPA,Pegatron,6,,
38:60:77:C0:7C:A5,hail_chaos,-34.611534,-58.395016,WPA,Pegatron,6,,
38:60:77:C0:8E:25,ft_lisi,-34.606194,-58.390400,WPA,Pegatron,6,,
38:60:77:C0:EA:A1,"Fibertel WiFi243",-34.614315,-58.394737,WPA,Pegatron,6,,
38:60:77:C0:EB:41,"Fibertel WiFi841",-34.604415,-58.397301,WPA,Pegatron,6,,
38:60:77:C0:EC:01,"Fibertel WiFi015",-34.604337,-58.392362,WPA,Pegatron,6,,
38:60:77:C0:FC:65,-FTMOURE-,-34.603738,-58.386777,WEP,Pegatron,11,,
38:60:77:C1:00:E1,josefina,-34.617862,-58.386524,WPA,Pegatron,6,,
38:60:77:C1:01:AD,Parroquia,-34.607335,-58.388501,WPA,Pegatron,6,,
38:60:77:C1:03:5D,ft_Cristian,-34.607265,-58.387718,WPA,Pegatron,6,,
38:60:77:C1:11:E9,"Fibertel WiFi966",-34.617781,-58.384474,WPA,Pegatron,11,,
38:60:77:C1:13:85,"pronto miniflet",-34.604454,-58.395058,WPA,Pegatron,6,,
38:60:77:C1:17:59,*FT-VTC.Administracion*,-34.607541,-58.388914,WPA,Pegatron,1,,
38:60:77:C1:23:FD,"Fibertel WiFi804",-34.604454,-58.395058,WPA,Pegatron,6,,
38:60:77:C1:2F:75,"Fibertel jubeda",-34.617641,-58.380100,WPA,Pegatron,6,,
38:60:77:C1:32:A9,FT_LEANDRO,-34.618050,-58.390102,WPA,Pegatron,6,,
38:60:77:C2:81:3B,"Fibertel WiFi567",-34.604519,-58.406269,WPA,Pegatron,1,,
38:60:77:C2:83:BB,"Maria Galimberti",-34.617934,-58.387990,WPA,Pegatron,6,,
38:60:77:C2:9E:37,ft_pipponet,-34.617651,-58.378130,WPA,Pegatron,6,,
38:60:77:C2:B8:D7,WEISS,-34.617779,-58.384544,WPA,Pegatron,6,,
38:60:77:C2:BA:C3,Mario,-34.604401,-58.397303,WPA,Pegatron,1,,
38:60:77:D7:0D:15,"Fibertel WiFi173",-34.603789,-58.387005,WPA,Pegatron,11,,
38:60:77:D7:54:65,"Ft Agostinetti",-34.607645,-58.390492,WPA,Pegatron,11,,
38:60:77:D7:C3:C5,"Fibertel WiFi220",-34.617779,-58.384430,WPA,Pegatron,1,,
38:60:77:D7:D5:0D,"Fibertel WiFi198",-34.607093,-58.390554,WPA,Pegatron,1,,
38:60:77:DB:3C:0A,morelli,-34.617373,-58.374414,WPA,Pegatron,1,,
38:60:77:DB:44:42,"Fibertel WiFi960",-34.604401,-58.394821,WPA,Pegatron,0,,
38:60:77:DD:33:CD,Depa,-34.610010,-58.395122,WEP,Pegatron,11,,
38:60:77:DD:40:C9,"Fibertel WiFi673",-34.617819,-58.385388,WPA,Pegatron,11,,
38:60:77:DD:47:49,"Fibertel WiFi174",-34.604544,-58.406174,WPA,Pegatron,1,,
3C:75:4A:23:47:0A,FT18957,-34.607834,-58.394951,Open,Motorola,11,,
3C:75:4A:23:A3:0E,"WiFi Escobar",-34.608898,-58.366432,WPA,Motorola,1,,
3C:75:4A:23:B0:BC,maria,-34.617779,-58.384331,WPA,Motorola,6,,
3C:75:4A:23:E9:9C,NNNS,-34.603317,-58.377871,WEP,Motorola,11,,
3C:75:4A:23:F1:B7,"FT_S_ESPOSITO ",-34.616980,-58.370032,Open,Motorola,6,,
3C:75:4A:24:10:75,"--Luque Wifi--",-34.617824,-58.385876,WEP,Motorola,0,,
3C:75:4A:76:2F:40,GRACIELA,-34.604410,-58.395090,WEP,Motorola,6,,
3C:75:4A:9D:A7:F4,Valentina,-34.603900,-58.408893,WPA,Motorola,6,,
3C:75:4A:9D:AD:C9,Lorena_Parodi,-34.604193,-58.407495,WPA,Motorola,6,,
3C:75:4A:C5:A0:96,"Fernando WiFi",-34.615913,-58.391689,WEP,Motorola,6,,
3C:75:4A:C5:C6:E5,"Fibertel WiFi427",-34.603960,-58.382788,WPA,Motorola,11,,
